gene_id,DRR316901,DRR316902,DRR316903,DRR316904,DRR316905,DRR316906
gene-ptpra|ptpra,0,0,0,0,0,0
gene-LOC100497585|LOC100497585,0,0,0,0,0,0
gene-LOC116409477|LOC116409477,0,0,0,0,0,0
gene-LOC116409478|LOC116409478,0,0,0,0,0,0
gene-yipf5|yipf5,0,0,0,0,0,0
gene-LOC116409715|LOC116409715,0,0,0,0,0,0
gene-kctd16|kctd16,0,0,0,0,0,0
gene-prelid2|prelid2,0,0,0,0,0,0
gene-grxcr2|grxcr2,0,0,0,0,0,0
gene-sh3rf2|sh3rf2,0,0,0,0,0,0
gene-lars1|lars1,0,0,0,0,0,0
gene-pou4f3|pou4f3,0,0,0,0,0,0
gene-tcerg1|tcerg1,0,0,0,0,0,0
gene-gpr151|gpr151,0,0,0,0,0,0
gene-ppp2r2b|ppp2r2b,0,0,0,0,0,0
gene-LOC101734016|LOC101734016,0,0,0,0,0,0
gene-LOC100495377|LOC100495377,0,0,0,0,0,0
gene-LOC116409915|LOC116409915,0,0,0,0,0,0
gene-LOC116409912|LOC116409912,0,0,0,0,0,0
gene-LOC116409905|LOC116409905,0,0,0,0,0,0
gene-LOC116409906|LOC116409906,0,0,0,0,0,0
gene-LOC116409908|LOC116409908,0,0,0,0,0,0
gene-LOC116409907|LOC116409907,0,0,0,0,0,0
gene-LOC116409914|LOC116409914,0,0,0,0,0,0
gene-LOC116409911|LOC116409911,0,0,0,0,0,0
gene-LOC101733648|LOC101733648,0,0,0,0,0,0
gene-mir145|mir145,0,0,0,0,0,0
gene-mir143|mir143,0,0,0,0,0,0
gene-il17b|il17b,0,0,0,0,0,0
gene-pcyox1l|pcyox1l,0,0,0,0,0,0
gene-grpel2|grpel2,0,0,0,0,0,0
gene-afap1l1|afap1l1,0,0,0,0,0,0
gene-LOC116409716|LOC116409716,0,0,0,0,0,0
gene-ablim3|ablim3,0,0,0,0,0,0
gene-sh3tc2|sh3tc2,0,0,0,0,0,0
gene-adrb2|adrb2,0,0,0,0,0,0
gene-LOC108646241|LOC108646241,0,0,0,0,0,0
gene-ubtd2|ubtd2,0,0,0,0,0,0
gene-LOC105945720|LOC105945720,0,0,0,0,0,0
gene-stk10|stk10,0,0,0,0,0,0
gene-pole4|pole4,0,0,0,0,0,0
gene-sh3pxd2b|sh3pxd2b,0,0,0,0,0,0
gene-LOC116409717|LOC116409717,0,0,0,0,0,0
gene-neurl1b|neurl1b,0,0,0,0,0,0
gene-LOC116409872|LOC116409872,0,0,0,0,0,0
gene-dusp1|dusp1,0,0,0,0,0,0
gene-ergic1|ergic1,0,0,0,0,0,0
gene-LOC100485706|LOC100485706,0,0,0,0,0,0
gene-drd1|drd1,0,0,0,0,0,0
gene-LOC116409479|LOC116409479,0,0,0,0,0,0
gene-msx2|msx2,0,0,0,0,0,0
gene-LOC116409718|LOC116409718,0,0,0,0,0,0
gene-LOC100489578|LOC100489578,0,0,0,0,0,0
gene-nsg2|nsg2,0,0,0,0,0,0
gene-LOC100489417|LOC100489417,0,0,0,0,0,0
gene-LOC116409902|LOC116409902,0,0,0,0,0,0
gene-stc2|stc2,0,0,0,0,0,0
gene-nkx2-5|nkx2-5,0,0,0,0,0,0
gene-bnip1|bnip1,0,0,0,0,0,0
gene-LOC116409719|LOC116409719,0,0,0,0,0,0
gene-crebrf|crebrf,0,0,0,0,0,0
gene-atp6v0e1|atp6v0e1,0,0,0,0,0,0
gene-jakmip2|jakmip2,0,0,0,0,0,0
gene-dpysl3|dpysl3,0,0,0,0,0,0
gene-stk32a|stk32a,0,0,0,0,0,0
gene-arhgef37|arhgef37,0,0,0,0,0,0
gene-pde6a|pde6a,0,0,0,0,0,0
gene-slc26a2|slc26a2,0,0,0,0,0,0
gene-slc26a2.2|slc26a2.2,0,0,0,0,0,0
gene-LOC101733599|LOC101733599,0,0,0,0,0,0
gene-htr4|htr4,0,0,0,0,0,0
gene-fbxo38|fbxo38,0,0,0,0,0,0
gene-LOC100494767|LOC100494767,0,0,0,0,0,0
gene-LOC100494615|LOC100494615,0,0,0,0,0,0
gene-LOC116409720|LOC116409720,0,0,0,0,0,0
gene-LOC116409721|LOC116409721,0,0,0,0,0,0
gene-LOC100493618|LOC100493618,0,0,0,0,0,0
gene-LOC116409723|LOC116409723,0,0,0,0,0,0
gene-LOC116409722|LOC116409722,0,0,0,0,0,0
gene-LOC496670|LOC496670,0,0,0,0,0,0
gene-LOC116409724|LOC116409724,0,0,0,0,0,0
gene-LOC108646272|LOC108646272,0,0,0,0,0,0
gene-LOC116409480|LOC116409480,0,0,0,0,0,0
gene-LOC108646273|LOC108646273,0,0,0,0,0,0
gene-LOC116409725|LOC116409725,0,0,0,0,0,0
gene-LOC116409726|LOC116409726,0,0,0,0,0,0
gene-LOC100494927|LOC100494927,0,0,0,0,0,0
gene-hrh2|hrh2,0,0,0,0,0,0
gene-cplx2|cplx2,0,0,0,0,0,0
gene-thoc3|thoc3,0,0,0,0,0,0
gene-simc1|simc1,0,0,0,0,0,0
gene-kiaa1191|kiaa1191,0,0,0,0,0,0
gene-cfap43|cfap43,0,0,0,0,0,0
gene-arl10|arl10,0,0,0,0,0,0
gene-nop16|nop16,0,0,0,0,0,0
gene-arl3l2|arl3l2,0,0,0,0,0,0
gene-rgs14|rgs14,0,0,0,0,0,0
gene-LOC100491057|LOC100491057,0,0,0,0,0,0
gene-scnn1gl|scnn1gl,0,0,0,0,0,0
gene-LOC100493940|LOC100493940,0,0,0,0,0,0
gene-f12|f12,0,0,0,0,0,0
gene-grk6|grk6,0,0,0,0,0,0
gene-prr7|prr7,0,0,0,0,0,0
gene-dbn1|dbn1,0,0,0,0,0,0
gene-pdlim7|pdlim7,0,0,0,0,0,0
gene-LOC116409727|LOC116409727,0,0,0,0,0,0
gene-ddx41|ddx41,0,0,0,0,0,0
gene-fam193b|fam193b,0,0,0,0,0,0
gene-LOC100493455|LOC100493455,0,0,0,0,0,0
gene-mxd3|mxd3,0,0,0,0,0,0
gene-prelid1|prelid1,0,0,0,0,0,0
gene-rab24|rab24,0,0,0,0,0,0
gene-nsd1|nsd1,0,0,0,0,0,0
gene-fgfr4|fgfr4,0,0,0,0,0,0
gene-znf346|znf346,0,0,0,0,0,0
gene-uimc1|uimc1,0,0,0,0,0,0
gene-LOC100492955|LOC100492955,0,0,0,0,0,0
gene-hk2|hk2,0,0,0,0,0,0
gene-unc5a|unc5a,0,0,0,0,0,0
gene-LOC116409888|LOC116409888,0,0,0,0,0,0
gene-LOC108646152|LOC108646152,0,0,0,0,0,0
gene-tspan17|tspan17,0,0,0,0,0,0
gene-eif4e1b|eif4e1b,0,0,0,0,0,0
gene-sncb|sncb,0,0,0,0,0,0
gene-gprin1|gprin1,0,0,0,0,0,0
gene-cdhr2|cdhr2,0,0,0,0,0,0
gene-cltb|cltb,0,0,0,0,0,0
gene-LOC100135120|LOC100135120,0,0,0,0,0,0
gene-higd2a|higd2a,0,0,0,0,0,0
gene-LOC100490488|LOC100490488,0,0,0,0,0,0
gene-lman2|lman2,0,0,0,0,0,0
gene-tmed9|tmed9,0,0,0,0,0,0
gene-b4galt7|b4galt7,0,0,0,0,0,0
gene-emx1l|emx1l,0,0,0,0,0,0
gene-LOC100490316|LOC100490316,0,0,0,0,0,0
gene-n4bp3|n4bp3,0,0,0,0,0,0
gene-nhp2|nhp2,0,0,0,0,0,0
gene-brd8|brd8,0,0,0,0,0,0
gene-kif20a|kif20a,0,0,0,0,0,0
gene-cdc23|cdc23,0,0,0,0,0,0
gene-gfra3|gfra3,0,0,0,0,0,0
gene-cdc25c|cdc25c,0,0,0,0,0,0
gene-LOC100487104|LOC100487104,0,0,0,0,0,0
gene-fam53c|fam53c,0,0,0,0,0,0
gene-ctbp2l|ctbp2l,0,0,0,0,0,0
gene-kdm3b|kdm3b,0,0,0,0,0,0
gene-reep2|reep2,0,0,0,0,0,0
gene-LOC108646154|LOC108646154,0,0,0,0,0,0
gene-egr1|egr1,0,0,0,0,0,0
gene-apaf1|apaf1,0,0,0,0,0,0
gene-ccdc87|ccdc87,0,0,0,0,0,0
gene-tcp11l2|tcp11l2,0,0,0,0,0,0
gene-depdc4|depdc4,0,0,0,0,0,0
gene-scyl2|scyl2,0,0,0,0,0,0
gene-slc17a8|slc17a8,0,0,0,0,0,0
gene-nr1h4|nr1h4,0,0,0,0,0,0
gene-gas2l3|gas2l3,0,0,0,0,0,0
gene-LOC101734576|LOC101734576,0,0,0,0,0,0
gene-LOC105947391|LOC105947391,0,0,0,0,0,0
gene-ano4|ano4,0,0,0,0,0,0
gene-LOC100488353|LOC100488353,0,0,0,0,0,0
gene-slc5a8.1|slc5a8.1,0,0,0,0,0,0
gene-utp20|utp20,0,0,0,0,0,0
gene-LOC116409729|LOC116409729,0,0,0,0,0,0
gene-arl1|arl1,0,0,0,0,0,0
gene-LOC116409730|LOC116409730,0,0,0,0,0,0
gene-spic|spic,0,0,0,0,0,0
gene-mybpc1|mybpc1,0,0,0,0,0,0
gene-LOC105946819|LOC105946819,0,0,0,0,0,0
gene-chpt1|chpt1,0,0,0,0,0,0
gene-gnptab|gnptab,0,0,0,0,0,0
gene-dram1|dram1,0,0,0,0,0,0
gene-washc3|washc3,0,0,0,0,0,0
gene-LOC116409731|LOC116409731,0,0,0,0,0,0
gene-nup37|nup37,0,0,0,0,0,0
gene-parpbp|parpbp,0,0,0,0,0,0
gene-pmch|pmch,0,0,0,0,0,0
gene-igf1|igf1,0,0,0,0,0,0
gene-c12orf73|c12orf73,0,0,0,0,0,0
gene-rtl9|rtl9,0,0,0,0,0,0
gene-hsp90b1|hsp90b1,0,0,0,0,0,0
gene-LOC100496167|LOC100496167,0,0,0,0,0,0
gene-nt5dc3|nt5dc3,0,0,0,0,0,0
gene-stab2|stab2,0,0,0,0,0,0
gene-LOC105946897|LOC105946897,0,0,0,0,0,0
gene-c12orf42|c12orf42,0,0,0,0,0,0
gene-ascl1|ascl1,0,0,0,0,0,0
gene-pah|pah,0,0,0,0,0,0
gene-th2|th2,0,0,0,0,0,0
gene-eral1|eral1,0,0,0,0,0,0
gene-tdg|tdg,0,0,0,0,0,0
gene-glt8d2|glt8d2,0,0,0,0,0,0
gene-dguok|dguok,0,0,0,0,0,0
gene-hcfc2|hcfc2,0,0,0,0,0,0
gene-txnrd1|txnrd1,0,0,0,0,0,0
gene-chst11|chst11,0,0,0,0,0,0
gene-slc41a2|slc41a2,0,0,0,0,0,0
gene-c12orf45|c12orf45,0,0,0,0,0,0
gene-actr6|actr6,0,0,0,0,0,0
gene-aldh1l2|aldh1l2,0,0,0,0,0,0
gene-washc4|washc4,0,0,0,0,0,0
gene-appl2|appl2,0,0,0,0,0,0
gene-c3h12orf75|c3h12orf75,0,0,0,0,0,0
gene-lta4h|lta4h,0,0,0,0,0,0
gene-LOC105946821|LOC105946821,0,0,0,0,0,0
gene-trnad-guc-8|trnad-guc,0,0,0,0,0,0
gene-cdk17|cdk17,0,0,0,0,0,0
gene-c12orf63|c12orf63,0,0,0,0,0,0
gene-nedd1|nedd1,0,0,0,0,0,0
gene-tmpo|tmpo,0,0,0,0,0,0
gene-LOC116409481|LOC116409481,0,0,0,0,0,0
gene-nuak1|nuak1,0,0,0,0,0,0
gene-avpr1a|avpr1a,0,0,0,0,0,0
gene-ppm1h|ppm1h,0,0,0,0,0,0
gene-mirlet7i|mirlet7i,0,0,0,0,0,0
gene-mon2|mon2,0,0,0,0,0,0
gene-otogl|otogl,0,0,0,0,0,0
gene-LOC116409536|LOC116409536,0,0,0,0,0,0
gene-ptprq|ptprq,0,0,0,0,0,0
gene-myf6|myf6,0,0,0,0,0,0
gene-LOC116409732|LOC116409732,0,0,0,0,0,0
gene-myf5|myf5,0,0,0,0,0,0
gene-lin7a|lin7a,0,0,0,0,0,0
gene-acss3|acss3,0,0,0,0,0,0
gene-ppfia2|ppfia2,0,0,0,0,0,0
gene-ccdc59|ccdc59,0,0,0,0,0,0
gene-mettl25|mettl25,0,0,0,0,0,0
gene-tmtc2|tmtc2,0,0,0,0,0,0
gene-LOC101731354|LOC101731354,0,0,0,0,0,0
gene-slc6a15|slc6a15,0,0,0,0,0,0
gene-lrriq1|lrriq1,0,0,0,0,0,0
gene-alx1|alx1,0,0,0,0,0,0
gene-LOC101730560|LOC101730560,0,0,0,0,0,0
gene-LOC105945693|LOC105945693,0,0,0,0,0,0
gene-rassf9|rassf9,0,0,0,0,0,0
gene-nts|nts,0,0,0,0,0,0
gene-mgat4c|mgat4c,0,0,0,0,0,0
gene-cep290|cep290,0,0,0,0,0,0
gene-tmtc3|tmtc3,0,0,0,0,0,0
gene-kitlg|kitlg,0,0,0,0,0,0
gene-LOC100486632|LOC100486632,0,0,0,0,0,0
gene-dusp6|dusp6,0,0,0,0,0,0
gene-poc1b|poc1b,0,0,0,0,0,0
gene-epyc|epyc,0,0,0,0,0,0
gene-kera|kera,0,0,0,0,0,0
gene-lum|lum,0,0,0,0,0,0
gene-dcn|dcn,0,0,0,0,0,0
gene-LOC734122|LOC734122,0,0,0,0,0,0
gene-LOC116409733|LOC116409733,0,0,0,0,0,0
gene-LOC108646159|LOC108646159,0,0,0,0,0,0
gene-btg1|btg1,0,0,0,0,0,0
gene-plekhg7|plekhg7,0,0,0,0,0,0
gene-eea1|eea1,0,0,0,0,0,0
gene-LOC116409734|LOC116409734,0,0,0,0,0,0
gene-nudt4|nudt4,0,0,0,0,0,0
gene-ube2n|ube2n,0,0,0,0,0,0
gene-mrpl42|mrpl42,0,0,0,0,0,0
gene-angpt4|angpt4,0,0,0,0,0,0
gene-angpt4.2|angpt4.2,0,0,0,0,0,0
gene-socs2|socs2,0,0,0,0,0,0
gene-plxnc1|plxnc1,0,0,0,0,0,0
gene-cep83|cep83,0,0,0,0,0,0
gene-tmcc3|tmcc3,0,0,0,0,0,0
gene-ndufa12|ndufa12,0,0,0,0,0,0
gene-nr2c1|nr2c1,0,0,0,0,0,0
gene-LOC108646160|LOC108646160,0,0,0,0,0,0
gene-LOC100491385|LOC100491385,0,0,0,0,0,0
gene-vezt|vezt,0,0,0,0,0,0
gene-fgd6|fgd6,0,0,0,0,0,0
gene-metap2|metap2,0,0,0,0,0,0
gene-usp44|usp44,0,0,0,0,0,0
gene-ntn4|ntn4,0,0,0,0,0,0
gene-LOC116409482|LOC116409482,0,0,0,0,0,0
gene-snrpf|snrpf,0,0,0,0,0,0
gene-ccdc38|ccdc38,0,0,0,0,0,0
gene-amdhd1|amdhd1,0,0,0,0,0,0
gene-hal.2|hal.2,0,0,0,0,0,0
gene-rxylt1|rxylt1,0,0,0,0,0,0
gene-hal.1|hal.1,0,0,0,0,0,0
gene-srgap1|srgap1,0,0,0,0,0,0
gene-c12orf66|c12orf66,0,0,0,0,0,0
gene-rpl18a|rpl18a,0,0,0,0,0,0
gene-LOC116409910|LOC116409910,0,0,0,0,0,0
gene-LOC116409909|LOC116409909,0,0,0,0,0,0
gene-nxt2|nxt2,0,0,0,0,0,0
gene-n6amt1|n6amt1,0,0,0,0,0,0
gene-xpot|xpot,0,0,0,0,0,0
gene-tmbim4|tmbim4,0,0,0,0,0,0
gene-llph|llph,0,0,0,0,0,0
gene-hmga2|hmga2,0,0,0,0,0,0
gene-msrb3|msrb3,0,0,0,0,0,0
gene-LOC116409736|LOC116409736,0,0,0,0,0,0
gene-lemd3|lemd3,0,0,0,0,0,0
gene-wif1|wif1,0,0,0,0,0,0
gene-tbc1d30|tbc1d30,0,0,0,0,0,0
gene-gns|gns,0,0,0,0,0,0
gene-apmapl|apmapl,0,0,0,0,0,0
gene-rassf3|rassf3,0,0,0,0,0,0
gene-tbk1|tbk1,0,0,0,0,0,0
gene-helb|helb,0,0,0,0,0,0
gene-grip1|grip1,0,0,0,0,0,0
gene-cand1|cand1,0,0,0,0,0,0
gene-LOC105946828|LOC105946828,0,0,0,0,0,0
gene-ifng|ifng,0,0,0,0,0,0
gene-il22|il22,0,0,0,0,0,0
gene-LOC100216308|LOC100216308,0,0,0,0,0,0
gene-mdm1|mdm1,0,0,0,0,0,0
gene-rap1b|rap1b,0,0,0,0,0,0
gene-nup107|nup107,0,0,0,0,0,0
gene-lyz|lyz,0,0,0,0,0,0
gene-yeats4|yeats4,0,0,0,0,0,0
gene-cpsf6|cpsf6,0,0,0,0,0,0
gene-cpm|cpm,0,0,0,0,0,0
gene-mdm2|mdm2,0,0,0,0,0,0
gene-slc35e3|slc35e3,0,0,0,0,0,0
gene-frs2|frs2,0,0,0,0,0,0
gene-cct2|cct2,0,0,0,0,0,0
gene-lrrc10|lrrc10,0,0,0,0,0,0
gene-LOC100493461|LOC100493461,0,0,0,0,0,0
gene-best3|best3,0,0,0,0,0,0
gene-rab3ip|rab3ip,0,0,0,0,0,0
gene-myrfl|myrfl,0,0,0,0,0,0
gene-kcnmb4|kcnmb4,0,0,0,0,0,0
gene-ptprb|ptprb,0,0,0,0,0,0
gene-ptprr|ptprr,0,0,0,0,0,0
gene-tspan8|tspan8,0,0,0,0,0,0
gene-lgr5|lgr5,0,0,0,0,0,0
gene-zfc3h1|zfc3h1,0,0,0,0,0,0
gene-tmem19|tmem19,0,0,0,0,0,0
gene-rab21|rab21,0,0,0,0,0,0
gene-tbc1d15|tbc1d15,0,0,0,0,0,0
gene-tph2|tph2,0,0,0,0,0,0
gene-LOC101734767|LOC101734767,0,0,0,0,0,0
gene-LOC105946930|LOC105946930,0,0,0,0,0,0
gene-kcnc2|kcnc2,0,0,0,0,0,0
gene-caps2|caps2,0,0,0,0,0,0
gene-ccdc107|ccdc107,0,0,0,0,0,0
gene-LOC100490275|LOC100490275,0,0,0,0,0,0
gene-krr1|krr1,0,0,0,0,0,0
gene-LOC100490181|LOC100490181,0,0,0,0,0,0
gene-LOC116409737|LOC116409737,0,0,0,0,0,0
gene-phlda1|phlda1,0,0,0,0,0,0
gene-nap1l1|nap1l1,0,0,0,0,0,0
gene-bbs10|bbs10,0,0,0,0,0,0
gene-LOC108646161|LOC108646161,0,0,0,0,0,0
gene-osbpl8|osbpl8,0,0,0,0,0,0
gene-zdhhc17|zdhhc17,0,0,0,0,0,0
gene-csrp2|csrp2,0,0,0,0,0,0
gene-e2f7|e2f7,0,0,0,0,0,0
gene-pawr|pawr,0,0,0,0,0,0
gene-ppp1r12a|ppp1r12a,0,0,0,0,0,0
gene-usp15|usp15,0,0,0,0,0,0
gene-tafa2|tafa2,0,0,0,0,0,0
gene-slc16a7|slc16a7,0,0,0,0,0,0
gene-lrig3|lrig3,0,0,0,0,0,0
gene-atp23|atp23,0,0,0,0,0,0
gene-rpap3|rpap3,0,0,0,0,0,0
gene-LOC105946836|LOC105946836,0,0,0,0,0,0
gene-LOC100489151|LOC100489151,0,0,0,0,0,0
gene-amigo2|amigo2,0,0,0,0,0,0
gene-slc38a4|slc38a4,0,0,0,0,0,0
gene-LOC116409738|LOC116409738,0,0,0,0,0,0
gene-slc38a2|slc38a2,0,0,0,0,0,0
gene-slc38a1|slc38a1,0,0,0,0,0,0
gene-scaf11|scaf11,0,0,0,0,0,0
gene-ano6|ano6,0,0,0,0,0,0
gene-dbx2|dbx2,0,0,0,0,0,0
gene-nell2|nell2,0,0,0,0,0,0
gene-tmem117|tmem117,0,0,0,0,0,0
gene-twf1|twf1,0,0,0,0,0,0
gene-mcoln1|mcoln1,0,0,0,0,0,0
gene-irak4|irak4,0,0,0,0,0,0
gene-pus7l|pus7l,0,0,0,0,0,0
gene-adamts20|adamts20,0,0,0,0,0,0
gene-prickle1|prickle1,0,0,0,0,0,0
gene-pphln1|pphln1,0,0,0,0,0,0
gene-zcrb1|zcrb1,0,0,0,0,0,0
gene-yaf2|yaf2,0,0,0,0,0,0
gene-gxylt1|gxylt1,0,0,0,0,0,0
gene-pdzrn4|pdzrn4,0,0,0,0,0,0
gene-cntn1|cntn1,0,0,0,0,0,0
gene-pnpla8|pnpla8,0,0,0,0,0,0
gene-avpr2.2|avpr2.2,0,0,0,0,0,0
gene-thap5|thap5,0,0,0,0,0,0
gene-dnajb9|dnajb9,0,0,0,0,0,0
gene-immp2l|immp2l,0,0,0,0,0,0
gene-lrrn3|lrrn3,0,0,0,0,0,0
gene-LOC105946838|LOC105946838,0,0,0,0,0,0
gene-dock4|dock4,0,0,0,0,0,0
gene-znf277|znf277,0,0,0,0,0,0
gene-LOC100490298|LOC100490298,0,0,0,0,0,0
gene-ifrd1|ifrd1,0,0,0,0,0,0
gene-lsmem1|lsmem1,0,0,0,0,0,0
gene-tmem168|tmem168,0,0,0,0,0,0
gene-bmt2|bmt2,0,0,0,0,0,0
gene-LOC100488397|LOC100488397,0,0,0,0,0,0
gene-ppp1r3a|ppp1r3a,0,0,0,0,0,0
gene-LOC105946931|LOC105946931,0,0,0,0,0,0
gene-tfec|tfec,0,0,0,0,0,0
gene-tes|tes,0,0,0,0,0,0
gene-LOC116409741|LOC116409741,0,0,0,0,0,0
gene-LOC108645441|LOC108645441,0,0,0,0,0,0
gene-cav2|cav2,0,0,0,0,0,0
gene-cav1|cav1,0,0,0,0,0,0
gene-met|met,0,0,0,0,0,0
gene-capza2|capza2,0,0,0,0,0,0
gene-st7|st7,0,0,0,0,0,0
gene-wnt2|wnt2,0,0,0,0,0,0
gene-asz1|asz1,0,0,0,0,0,0
gene-cftr|cftr,0,0,0,0,0,0
gene-lsm8|lsm8,0,0,0,0,0,0
gene-ankrd7|ankrd7,0,0,0,0,0,0
gene-kcnd2|kcnd2,0,0,0,0,0,0
gene-tspan12|tspan12,0,0,0,0,0,0
gene-ing3|ing3,0,0,0,0,0,0
gene-germes|germes,0,0,0,0,0,0
gene-cped1|cped1,0,0,0,0,0,0
gene-wnt16|wnt16,0,0,0,0,0,0
gene-fam3c|fam3c,0,0,0,0,0,0
gene-ptprz1|ptprz1,0,0,0,0,0,0
gene-LOC116409742|LOC116409742,0,0,0,0,0,0
gene-aass|aass,0,0,0,0,0,0
gene-fezf1|fezf1,0,0,0,0,0,0
gene-cadps2|cadps2,0,0,0,0,0,0
gene-slc13a1|slc13a1,0,0,0,0,0,0
gene-LOC100487454|LOC100487454,0,0,0,0,0,0
gene-iqub|iqub,0,0,0,0,0,0
gene-ndufa5|ndufa5,0,0,0,0,0,0
gene-asb15|asb15,0,0,0,0,0,0
gene-lmod2|lmod2,0,0,0,0,0,0
gene-wasl|wasl,0,0,0,0,0,0
gene-hyal4|hyal4,0,0,0,0,0,0
gene-arl10b|arl10b,0,0,0,0,0,0
gene-tmem229a|tmem229a,0,0,0,0,0,0
gene-gpr37|gpr37,0,0,0,0,0,0
gene-pot1|pot1,0,0,0,0,0,0
gene-LOC105946844|LOC105946844,0,0,0,0,0,0
gene-grm8|grm8,0,0,0,0,0,0
gene-znf800|znf800,0,0,0,0,0,0
gene-plxnb2|plxnb2,0,0,0,0,0,0
gene-mapk11|mapk11,0,0,0,0,0,0
gene-mapk12|mapk12,0,0,0,0,0,0
gene-szl|szl,0,0,0,0,0,0
gene-hdac10|hdac10,0,0,0,0,0,0
gene-tubgcp6|tubgcp6,0,0,0,0,0,0
gene-selenoo|selenoo,0,0,0,0,0,0
gene-trabd|trabd,0,0,0,0,0,0
gene-panx2|panx2,0,0,0,0,0,0
gene-LOC100497410|LOC100497410,0,0,0,0,0,0
gene-qrich1l|qrich1l,0,0,0,0,0,0
gene-mov10l1|mov10l1,0,0,0,0,0,0
gene-mlc1|mlc1,0,0,0,0,0,0
gene-il17rel|il17rel,0,0,0,0,0,0
gene-pim3|pim3,0,0,0,0,0,0
gene-creld2|creld2,0,0,0,0,0,0
gene-alg12|alg12,0,0,0,0,0,0
gene-zbed4|zbed4,0,0,0,0,0,0
gene-brd1|brd1,0,0,0,0,0,0
gene-tafa5|tafa5,0,0,0,0,0,0
gene-cerk|cerk,0,0,0,0,0,0
gene-celsr1|celsr1,0,0,0,0,0,0
gene-trmu|trmu,0,0,0,0,0,0
gene-gtse1|gtse1,0,0,0,0,0,0
gene-LOC116409483|LOC116409483,0,0,0,0,0,0
gene-tprkb|tprkb,0,0,0,0,0,0
gene-alg10|alg10,0,0,0,0,0,0
gene-cpne8|cpne8,0,0,0,0,0,0
gene-kif21a|kif21a,0,0,0,0,0,0
gene-abcd2|abcd2,0,0,0,0,0,0
gene-c12orf40|c12orf40,0,0,0,0,0,0
gene-slc2a13|slc2a13,0,0,0,0,0,0
gene-lrrk2|lrrk2,0,0,0,0,0,0
gene-spam1|spam1,0,0,0,0,0,0
gene-LOC105946847|LOC105946847,0,0,0,0,0,0
gene-LOC116409744|LOC116409744,0,0,0,0,0,0
gene-muc19|muc19,0,0,0,0,0,0
gene-LOC116409485|LOC116409485,0,0,0,0,0,0
gene-LOC105946905|LOC105946905,0,0,0,0,0,0
gene-lamb4|lamb4,0,0,0,0,0,0
gene-lamb1|lamb1,0,0,0,0,0,0
gene-dld|dld,0,0,0,0,0,0
gene-slc26a3.2|slc26a3.2,0,0,0,0,0,0
gene-LOC116409746|LOC116409746,0,0,0,0,0,0
gene-LOC101732374|LOC101732374,0,0,0,0,0,0
gene-slc26a3.3|slc26a3.3,0,0,0,0,0,0
gene-cbll1|cbll1,0,0,0,0,0,0
gene-slc26a4.3|slc26a4.3,0,0,0,0,0,0
gene-slc26a4.2|slc26a4.2,0,0,0,0,0,0
gene-bcap29|bcap29,0,0,0,0,0,0
gene-slc26a4.1|slc26a4.1,0,0,0,0,0,0
gene-dus4l|dus4l,0,0,0,0,0,0
gene-cog5|cog5,0,0,0,0,0,0
gene-gpr22|gpr22,0,0,0,0,0,0
gene-hbp1|hbp1,0,0,0,0,0,0
gene-prkar2b|prkar2b,0,0,0,0,0,0
gene-LOC105946848|LOC105946848,0,0,0,0,0,0
gene-pik3cg|pik3cg,0,0,0,0,0,0
gene-ccdc71l|ccdc71l,0,0,0,0,0,0
gene-nampt|nampt,0,0,0,0,0,0
gene-sypl1|sypl1,0,0,0,0,0,0
gene-mcrs1|mcrs1,0,0,0,0,0,0
gene-cdhr3|cdhr3,0,0,0,0,0,0
gene-atxn7l1|atxn7l1,0,0,0,0,0,0
gene-efcab10|efcab10,0,0,0,0,0,0
gene-rint1|rint1,0,0,0,0,0,0
gene-lhfpl3|lhfpl3,0,0,0,0,0,0
gene-LOC116409747|LOC116409747,0,0,0,0,0,0
gene-LOC108646166|LOC108646166,0,0,0,0,0,0
gene-reln|reln,0,0,0,0,0,0
gene-slc26a5|slc26a5,0,0,0,0,0,0
gene-psmc2|psmc2,0,0,0,0,0,0
gene-dnajc2|dnajc2,0,0,0,0,0,0
gene-pmpcb|pmpcb,0,0,0,0,0,0
gene-spata18.2|spata18.2,0,0,0,0,0,0
gene-napepld|napepld,0,0,0,0,0,0
gene-armc10|armc10,0,0,0,0,0,0
gene-fbxl13|fbxl13,0,0,0,0,0,0
gene-lrrc17|lrrc17,0,0,0,0,0,0
gene-fam185a|fam185a,0,0,0,0,0,0
gene-ccdc146|ccdc146,0,0,0,0,0,0
gene-fgl2|fgl2,0,0,0,0,0,0
gene-gsap|gsap,0,0,0,0,0,0
gene-ptpn12|ptpn12,0,0,0,0,0,0
gene-tmem60|tmem60,0,0,0,0,0,0
gene-phtf2|phtf2,0,0,0,0,0,0
gene-gnai1|gnai1,0,0,0,0,0,0
gene-cd36l|cd36l,0,0,0,0,0,0
gene-cd36|cd36,0,0,0,0,0,0
gene-sema3c|sema3c,0,0,0,0,0,0
gene-hgf|hgf,0,0,0,0,0,0
gene-cacna2d1|cacna2d1,0,0,0,0,0,0
gene-LOC116409748|LOC116409748,0,0,0,0,0,0
gene-pclo|pclo,0,0,0,0,0,0
gene-LOC108646168|LOC108646168,0,0,0,0,0,0
gene-sema3e|sema3e,0,0,0,0,0,0
gene-sema3a|sema3a,0,0,0,0,0,0
