Gene stable ID,NCBI gene (formerly Entrezgene) ID,Gene stable ID,HGNC symbol
ENSXETG00000042026,116411308,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411308,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411307,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411307,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411306,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411306,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411304,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411304,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411305,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411305,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411303,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411303,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411302,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411302,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411301,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411301,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411300,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411300,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411299,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411299,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411298,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411298,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411297,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411297,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411296,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411296,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411295,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411295,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411294,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411294,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411291,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411291,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411280,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411280,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411269,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411269,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411258,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411258,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411252,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411252,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411242,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411242,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411236,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411236,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411230,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411230,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411219,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411219,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411208,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411208,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411197,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411197,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411186,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411186,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411175,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411175,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411164,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411164,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411154,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411154,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411153,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411153,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411152,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411152,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411151,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411151,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411150,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411150,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411149,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411149,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411148,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411148,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411147,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411147,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411146,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411146,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411145,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411145,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411144,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411144,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411142,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411142,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411143,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411143,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411141,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411141,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411140,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411140,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411139,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411139,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411138,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411138,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411136,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411136,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411137,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411137,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411135,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411135,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411134,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411134,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411133,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411133,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411132,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411132,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411130,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411130,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411131,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411131,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411129,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411129,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411128,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411128,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411127,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411127,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411126,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411126,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116411125,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116411125,ENSG00000283433,RNA5SP532
ENSXETG00000042026,116408945,ENSG00000275305,RNA5SP528
ENSXETG00000042026,116408945,ENSG00000283433,RNA5SP532
ENSXETG00000020533,779448,ENSG00000135052,GOLM1
ENSXETG00000022479,100145472,ENSG00000047230,CTPS2
ENSXETG00000010323,100380077,ENSG00000168096,ANKS3
ENSXETG00000004132,100380020,ENSG00000102218,RP2
ENSXETG00000046579,116411325,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411325,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411324,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411324,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411323,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411323,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411321,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411321,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411322,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411322,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411320,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411320,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411319,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411319,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411318,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411318,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411317,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411317,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411316,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411316,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411315,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411315,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411314,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411314,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411313,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411313,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411311,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411311,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411312,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411312,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411310,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411310,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411309,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411309,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411308,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411308,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411307,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411307,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411306,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411306,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411304,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411304,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411305,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411305,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411303,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411303,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411302,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411302,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411301,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411301,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411300,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411300,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411299,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411299,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411298,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411298,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411297,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411297,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411296,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411296,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411295,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411295,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411294,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411294,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411291,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411291,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411280,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411280,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411269,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411269,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411258,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411258,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411252,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411252,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411242,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411242,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411236,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411236,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411230,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411230,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411219,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411219,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411208,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411208,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411197,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411197,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411186,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411186,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411175,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411175,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411164,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411164,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411154,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411154,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411153,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411153,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411152,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411152,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411151,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411151,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411150,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411150,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411149,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411149,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411148,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411148,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411147,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411147,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411146,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411146,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411145,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411145,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411144,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411144,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411142,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411142,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411143,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411143,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411141,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411141,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411140,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411140,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411139,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411139,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411138,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411138,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411136,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411136,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411137,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411137,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411135,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411135,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411134,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411134,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411133,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411133,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411132,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411132,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411130,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411130,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411131,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411131,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411129,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411129,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411128,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411128,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411127,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411127,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411126,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411126,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116411125,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116411125,ENSG00000283433,RNA5SP532
ENSXETG00000046579,116408945,ENSG00000275305,RNA5SP528
ENSXETG00000046579,116408945,ENSG00000283433,RNA5SP532
ENSXETG00000013371,101734935,ENSG00000137841,PLCB2
ENSXETG00000042123,116409128,ENSG00000275305,RNA5SP528
ENSXETG00000042123,116409128,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411325,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411325,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411324,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411324,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411323,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411323,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411321,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411321,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411322,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411322,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411320,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411320,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411319,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411319,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411318,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411318,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411317,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411317,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411316,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411316,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411315,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411315,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411314,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411314,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411313,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411313,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411311,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411311,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411312,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411312,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411310,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411310,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411309,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411309,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411308,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411308,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411307,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411307,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411306,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411306,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411304,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411304,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411305,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411305,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411303,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411303,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411302,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411302,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411301,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411301,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411300,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411300,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411299,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411299,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411298,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411298,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411297,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411297,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411296,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411296,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411295,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411295,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411294,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411294,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411291,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411291,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411280,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411280,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411269,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411269,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411258,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411258,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411252,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411252,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411242,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411242,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411236,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411236,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411230,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411230,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411219,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411219,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411208,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411208,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411197,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411197,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411186,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411186,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411175,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411175,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411164,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411164,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411154,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411154,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411153,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411153,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411152,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411152,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411151,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411151,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411150,ENSG00000275305,RNA5SP528
ENSXETG00000043978,116411150,ENSG00000283433,RNA5SP532
ENSXETG00000043978,116411149,ENSG00000275305,RNA5SP528
